code_unit;EGI_x;date;SLOC;amount;Hm;Consumption;ritase;EGI_y;HM;Production OB
EX41;EGI 37;2022-01-02;CN403;2362.0;45441.0;0.0;;Excavator;20.0;10350.0
EX41;EGI 37;2022-01-03;CN403;1961.0;45480.0;0.0;;Excavator;22.0;11565.0
EX41;EGI 37;2022-01-04;CN403;1950.0;45523.0;0.0;;Excavator;14.0;6750.0
EX41;EGI 37;2022-01-05;CN403;1744.0;45566.0;0.0;;Excavator;21.0;11475.0
EX41;EGI 37;2022-01-06;CN403;1060.0;22797.0;0.0;;Excavator;13.0;6255.0
EX41;EGI 37;2022-01-07;CN403;1336.0;45627.0;0.0;;Excavator;22.0;12195.0
EX41;EGI 37;2022-01-07;CN469;918.0;22813.0;0.0;;Excavator;22.0;12195.0
EX41;EGI 37;2022-01-08;CN403;1808.0;45657.0;0.0;;Excavator;22.0;11115.0
EX41;EGI 37;2022-01-09;CN403;1090.0;22846.0;0.0;;Excavator;15.0;6390.0
EX41;EGI 37;2022-01-10;CN403;915.0;22854.0;0.0;;Excavator;21.0;10800.0
EX41;EGI 37;2022-01-11;CN469;1645.0;45735.0;0.0;;Excavator;21.0;11520.0
EX41;EGI 37;2022-01-12;CN469;2166.0;45772.0;0.0;;Excavator;19.0;9765.0
EX41;EGI 37;2022-01-15;CN469;1295.0;22909.0;0.0;;Excavator;22.0;10935.0
EX41;EGI 37;2022-01-16;CN469;1480.0;22923.0;0.0;;Excavator;22.0;11300.0
EX41;EGI 37;2022-01-17;CN469;1015.0;22935.0;0.0;;Excavator;8.0;3690.0
EX41;EGI 37;2022-01-18;CN403;359.0;22940.0;0.0;;Excavator;21.0;12232.0
EX41;EGI 37;2022-01-18;CN469;772.0;22942.0;0.0;;Excavator;21.0;12232.0
EX41;EGI 37;2022-01-19;CN469;814.0;45898.0;0.0;;Excavator;23.0;9812.0
EX41;EGI 37;2022-01-20;CN469;2156.0;45946.0;0.0;;Excavator;22.0;11704.0
EX41;EGI 37;2022-01-21;CN469;1567.0;45979.0;0.0;;Excavator;14.0;6530.0
EX41;EGI 37;2022-01-22;CN469;2210.0;46020.0;0.0;;Excavator;15.0;5388.0
EX41;EGI 37;2022-01-23;CN469;1771.0;46059.0;111.5;;Excavator;14.0;6072.0
EX41;EGI 37;2022-01-24;CN469;1834.0;46096.0;0.0;;Excavator;22.0;10506.0
EX41;EGI 37;2022-01-25;CN405;468.0;23057.0;0.0;;Excavator;22.0;10868.0
EX41;EGI 37;2022-01-25;CN469;715.0;23064.0;0.0;;Excavator;22.0;10868.0
EX41;EGI 37;2022-01-26;CN469;706.0;46135.0;0.0;;Excavator;20.0;10281.0
EX41;EGI 37;2022-01-27;CN469;2362.0;46174.0;0.0;;Excavator;15.0;7436.0
EX41;EGI 37;2022-01-28;CN469;1466.0;46207.0;0.0;;Excavator;18.0;10208.0
EX41;EGI 37;2022-01-29;CN469;1387.0;46231.0;0.0;;Excavator;15.0;6539.0
EX41;EGI 37;2022-01-30;CN469;2042.0;46280.0;0.0;;Excavator;7.0;3256.0
EX41;EGI 37;2022-01-31;CN469;1577.0;46314.0;0.0;;Excavator;5.0;2207.0
EX41;EGI 37;2022-02-01;CN469;2255.0;46351.0;0.0;;Excavator;20.0;9305.0
EX41;EGI 37;2022-02-02;CN405;942.0;23200.0;0.0;;Excavator;22.0;12160.0
EX41;EGI 37;2022-02-02;CN469;1080.0;23192.0;0.0;;Excavator;22.0;12160.0
EX41;EGI 37;2022-02-03;CN469;2350.0;46434.0;0.0;;Excavator;15.0;7304.0
EX41;EGI 37;2022-02-04;CN469;1440.0;46465.0;0.0;;Excavator;16.0;8492.0
EX41;EGI 37;2022-02-05;CN469;1080.0;23245.0;0.0;;Excavator;18.0;9328.0
EX41;EGI 37;2022-02-06;CN469;680.0;23253.0;0.0;;Excavator;17.0;8668.0
EX41;EGI 37;2022-02-07;CN469;1450.0;23266.0;0.0;;Excavator;22.0;12848.0
EX41;EGI 37;2022-02-08;CN469;690.0;23273.0;0.0;;Excavator;20.0;12540.0
EX41;EGI 37;2022-02-09;CN469;1352.0;46569.0;0.0;;Excavator;16.0;8360.0
EX41;EGI 37;2022-02-10;CN469;2079.0;46601.0;0.0;;Excavator;22.0;11484.0
EX41;EGI 37;2022-02-11;CN469;1557.0;46639.0;0.0;;Excavator;16.0;7524.0
EX41;EGI 37;2022-02-12;CN469;335.0;23326.0;0.0;;Excavator;16.0;8492.0
EX41;EGI 37;2022-02-13;CN469;2190.0;46686.0;0.0;;Excavator;12.0;5544.0
EX41;EGI 37;2022-02-14;CN405;779.0;23357.0;0.0;;Excavator;9.0;3885.0
EX41;EGI 37;2022-02-14;CN469;760.0;23364.0;0.0;;Excavator;9.0;3885.0
EX41;EGI 37;2022-02-15;CN405;1102.0;23375.0;0.0;;Excavator;15.0;6674.0
EX41;EGI 37;2022-02-16;CN469;654.0;23382.0;0.0;;Excavator;14.0;7436.0
EX41;EGI 37;2022-02-17;CN403;1143.0;23393.0;0.0;;Excavator;23.0;9988.0
EX41;EGI 37;2022-02-18;CN405;1181.0;23404.0;0.0;;Excavator;21.0;11836.0
EX41;EGI 37;2022-02-18;CN469;427.0;23409.0;0.0;;Excavator;21.0;11836.0
EX41;EGI 37;2022-02-19;CN469;2041.0;46849.0;0.0;;Excavator;21.0;10592.0
EX41;EGI 37;2022-02-20;CN405;660.0;23437.0;0.0;;Excavator;22.0;13047.0
EX41;EGI 37;2022-02-20;CN469;1045.0;23446.0;0.0;;Excavator;22.0;13047.0
EX41;EGI 37;2022-02-21;CN469;2219.0;46922.0;0.0;;Excavator;20.0;9270.0
EX41;EGI 37;2022-02-22;CN403;848.0;23476.0;0.0;;Excavator;10.0;4620.0
EX41;EGI 37;2022-02-22;CN469;539.0;23482.0;0.0;;Excavator;10.0;4620.0
EX41;EGI 37;2022-02-23;CN403;982.0;23491.0;0.0;;Excavator;20.0;9886.0
EX41;EGI 37;2022-02-23;CN469;303.0;23494.0;0.0;;Excavator;20.0;9886.0
EX41;EGI 37;2022-02-24;CN469;1947.0;47018.0;0.0;;Excavator;16.0;7211.0
EX41;EGI 37;2022-02-25;CN469;1830.0;47053.0;0.0;;Excavator;11.0;5324.0
EX41;EGI 37;2022-02-26;CN403;857.0;23542.0;0.0;;Excavator;14.0;6028.0
EX41;EGI 37;2022-02-26;CN469;1107.0;23548.0;0.0;;Excavator;14.0;6028.0
EX41;EGI 37;2022-02-27;CN403;760.0;23566.0;0.0;;Excavator;2.5;660.0
EX41;EGI 37;2022-02-27;CN469;973.0;23558.0;0.0;;Excavator;2.5;660.0
EX41;EGI 37;2022-02-28;CN403;2291.0;47161.0;0.0;;Excavator;2.0;0.0
EX41;EGI 37;2022-03-01;CN469;1891.0;47205.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-03-02;CN403;1192.0;23623.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-03-02;CN469;514.0;23612.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-03-03;CN403;1005.0;23633.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-03-03;CN469;983.0;23645.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-03-04;CN403;564.0;23650.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-03-04;CN404;1083.0;23660.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-03-05;CN404;303.0;23663.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-03-06;CN403;1229.0;23683.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-03-06;CN404;731.0;23672.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-03-07;CN404;1000.0;23693.0;0.0;;Excavator;20.0;9944.0
EX41;EGI 37;2022-03-08;CN404;1486.0;47409.0;0.0;;Excavator;19.0;9944.0
EX41;EGI 37;2022-03-09;CN403;1190.0;23719.0;0.0;;Excavator;22.0;11308.0
EX41;EGI 37;2022-03-09;CN404;1104.0;23730.0;0.0;;Excavator;22.0;11308.0
EX41;EGI 37;2022-03-10;CN403;546.0;23746.0;0.0;;Excavator;19.0;9490.0
EX41;EGI 37;2022-03-10;CN404;980.0;23740.0;0.0;;Excavator;19.0;9490.0
EX41;EGI 37;2022-03-11;CN403;2169.0;47524.0;108.0;;Excavator;21.0;11163.0
EX41;EGI 37;2022-03-12;CN403;1632.0;47561.0;0.0;;Excavator;23.0;10458.0
EX41;EGI 37;2022-03-13;CN403;489.0;23797.0;100.72727272727272;;Excavator;22.0;10824.0
EX41;EGI 37;2022-03-13;CN404;978.0;23793.0;0.0;;Excavator;22.0;10824.0
EX41;EGI 37;2022-03-14;CN403;2157.0;47626.0;0.0;;Excavator;18.0;7781.0
EX41;EGI 37;2022-03-15;CN403;739.0;23835.0;0.0;;Excavator;22.0;10671.0
EX41;EGI 37;2022-03-15;CN404;950.0;23828.0;0.0;;Excavator;22.0;10671.0
EX41;EGI 37;2022-03-16;CN403;1446.0;47691.0;0.0;;Excavator;22.0;10868.0
EX41;EGI 37;2022-03-17;CN403;2359.0;47733.0;0.0;;Excavator;19.0;10032.0
EX41;EGI 37;2022-03-18;CN404;1442.0;47767.0;0.0;;Excavator;19.0;9812.0
EX41;EGI 37;2022-03-19;CN404;1070.0;23897.0;0.0;;Excavator;16.0;5553.0
EX41;EGI 37;2022-03-20;CN404;2337.0;47863.0;0.0;;Excavator;13.0;5280.0
EX41;EGI 37;2022-03-21;CN404;449.0;23954.0;0.0;;Excavator;22.0;10956.0
EX41;EGI 37;2022-03-22;CN404;1959.0;47933.0;0.0;;Excavator;17.0;8536.0
EX41;EGI 37;2022-03-23;CN404;1598.0;47968.0;0.0;;Excavator;20.0;10076.0
EX41;EGI 37;2022-03-24;CN404;2435.0;48006.0;0.0;;Excavator;21.0;10340.0
EX41;EGI 37;2022-03-25;CN404;2028.0;48047.0;0.0;;Excavator;20.0;10120.0
EX41;EGI 37;2022-03-26;CN404;2220.0;48087.0;0.0;;Excavator;18.0;8624.0
EX41;EGI 37;2022-03-27;CN403;720.0;24064.0;0.0;;Excavator;22.0;10076.0
EX41;EGI 37;2022-03-27;CN404;770.0;24056.0;0.0;;Excavator;22.0;10076.0
EX41;EGI 37;2022-03-28;CN404;1113.0;24085.0;0.0;;Excavator;16.0;9108.0
EX41;EGI 37;2022-03-28;CN405;1112.0;24075.0;0.0;;Excavator;16.0;9108.0
EX41;EGI 37;2022-03-29;CN404;2315.0;48201.0;0.0;;Excavator;22.0;11044.0
EX41;EGI 37;2022-03-30;CN404;2318.0;48241.0;0.0;;Excavator;20.0;9006.0
EX41;EGI 37;2022-03-31;CN404;2047.0;48280.0;0.0;;Excavator;19.0;9666.0
EX41;EGI 37;2022-04-01;CN405;777.0;24133.0;0.0;;Excavator;17.0;7788.0
EX41;EGI 37;2022-04-02;CN403;1153.0;24152.0;0.0;;Excavator;14.0;5852.0
EX41;EGI 37;2022-04-02;CN404;672.0;24141.0;0.0;;Excavator;14.0;5852.0
EX41;EGI 37;2022-04-03;CN403;2097.0;48335.0;0.0;;Excavator;17.0;7382.0
EX41;EGI 37;2022-04-04;CN403;1660.0;48377.0;0.0;;Excavator;18.0;8031.0
EX41;EGI 37;2022-04-05;CN403;2123.0;48416.0;0.0;;Excavator;20.0;9343.0
EX41;EGI 37;2022-04-06;CN403;859.0;24232.0;0.0;;Excavator;17.0;9145.0
EX41;EGI 37;2022-04-06;CN404;1060.0;24224.0;0.0;;Excavator;17.0;9145.0
EX41;EGI 37;2022-04-07;CN403;1001.0;24242.0;0.0;;Excavator;16.0;6732.0
EX41;EGI 37;2022-04-07;CN405;1071.0;24252.0;0.0;;Excavator;16.0;6732.0
EX41;EGI 37;2022-04-08;CN403;756.0;24269.0;0.0;;Excavator;16.0;6468.0
EX41;EGI 37;2022-04-08;CN404;1010.0;24262.0;0.0;;Excavator;16.0;6468.0
EX41;EGI 37;2022-04-09;CN403;1708.0;48559.0;0.0;;Excavator;22.0;11924.0
EX41;EGI 37;2022-04-10;CN403;2067.0;48598.0;0.0;;Excavator;15.0;7656.0
EX41;EGI 37;2022-04-11;CN403;1987.0;48636.0;0.0;;Excavator;22.5;9944.0
EX41;EGI 37;2022-04-12;CN403;2200.0;48677.0;0.0;;Excavator;20.0;9240.0
EX41;EGI 37;2022-04-13;CN403;2417.0;48723.0;0.0;;Excavator;9.0;4664.0
EX41;EGI 37;2022-04-14;CN403;2137.0;48763.0;0.0;;Excavator;6.0;2772.0
EX41;EGI 37;2022-04-15;CN403;1693.0;48796.0;0.0;;Excavator;8.0;3749.0
EX41;EGI 37;2022-04-16;CN403;1474.0;48828.0;0.0;;Excavator;14.0;6903.0
EX41;EGI 37;2022-04-23;CN403;804.0;24428.0;0.0;;Excavator;20.0;9548.0
EX41;EGI 37;2022-04-27;CN403;1687.0;48900.0;0.0;;;;
EX41;EGI 37;2022-04-28;CN403;1092.0;24477.0;0.0;;;;
EX41;EGI 37;2022-04-28;CN404;947.0;24466.0;0.0;;;;
EX41;EGI 37;2022-04-29;CN403;2038.0;48985.0;0.0;;;;
EX41;EGI 37;2022-04-30;CN404;1631.0;49025.0;0.0;;;;
EX41;EGI 37;2022-05-01;CN403;1097.0;24527.0;0.0;;;;
EX41;EGI 37;2022-05-01;CN404;417.0;24531.0;0.0;;;;
EX41;EGI 37;2022-05-03;CN404;1821.0;49089.0;0.0;;;;
EX41;EGI 37;2022-05-04;CN404;1667.0;49127.0;0.0;;;;
EX41;EGI 37;2022-05-05;CN404;2121.0;49167.0;0.0;;;;
EX41;EGI 37;2022-05-06;CN403;471.0;24605.0;0.0;;;;
EX41;EGI 37;2022-05-06;CN404;1141.0;24600.0;0.0;;;;
EX41;EGI 37;2022-05-07;CN404;1806.0;49241.0;0.0;;;;
EX41;EGI 37;2022-05-08;CN404;1338.0;49271.0;0.0;;;;
EX41;EGI 37;2022-05-09;CN404;716.0;24646.0;0.0;;;;
EX41;EGI 37;2022-05-10;CN403;2204.0;49323.0;0.0;;;;
EX41;EGI 37;2022-05-11;CN405;1029.0;24677.0;0.0;;;;
EX41;EGI 37;2022-05-14;CN404;435.0;24682.0;0.0;;;;
EX41;EGI 37;2022-05-15;CN404;2284.0;49400.0;0.0;;;;
EX41;EGI 37;2022-05-16;CN404;1617.0;49448.0;0.0;;;;
EX41;EGI 37;2022-05-17;CN404;1654.0;49478.0;0.0;;;;
EX41;EGI 37;2022-05-18;CN403;1111.0;24766.0;0.0;;;;
EX41;EGI 37;2022-05-18;CN404;1101.0;24755.0;0.0;;;;
EX41;EGI 37;2022-05-19;CN404;2123.0;49565.0;0.0;;;;
EX41;EGI 37;2022-05-20;CN404;991.0;49595.0;0.0;;;;
EX41;EGI 37;2022-05-21;CN403;925.0;24817.0;0.0;;;;
EX41;EGI 37;2022-05-21;CN404;826.0;24808.0;102.77777777777776;;;;
EX41;EGI 37;2022-05-22;CN403;1892.0;49664.0;0.0;;;;
EX41;EGI 37;2022-05-23;CN403;656.0;24853.0;0.0;;;;
EX41;EGI 37;2022-05-23;CN404;1058.0;24846.0;0.0;;;;
EX41;EGI 37;2022-05-24;CN404;2074.0;49737.0;0.0;;;;
EX41;EGI 37;2022-05-25;CN404;1185.0;24885.0;0.0;;;;
EX41;EGI 37;2022-05-26;CN404;1990.0;49799.0;0.0;;;;
EX41;EGI 37;2022-05-27;CN403;1028.0;24916.0;0.0;;;;
EX41;EGI 37;2022-05-27;CN404;1098.0;24926.0;0.0;;;;
EX41;EGI 37;2022-05-28;CN403;1197.0;24938.0;0.0;;;;
EX41;EGI 37;2022-05-28;CN404;748.0;24946.0;0.0;;;;
EX41;EGI 37;2022-05-29;CN404;1820.0;49922.0;0.0;;;;
EX41;EGI 37;2022-05-30;CN404;2047.0;49961.0;0.0;;;;
EX41;EGI 37;2022-05-31;CN404;2293.0;50002.0;0.0;;;;
EX41;EGI 37;2022-06-01;CN404;1899.0;50043.0;0.0;;;;
EX41;EGI 37;2022-06-02;CN404;1605.0;50075.0;0.0;;;;
EX41;EGI 37;2022-06-03;CN404;2077.0;50115.0;0.0;;;;
EX41;EGI 37;2022-06-04;CN404;2074.0;50156.0;0.0;;Excavator;2.0;0.0
EX41;EGI 37;2022-06-05;CN404;1026.0;50187.0;0.0;;Excavator;22.0;9912.0
EX41;EGI 37;2022-06-06;CN404;1461.0;50213.0;0.0;;Excavator;17.0;8052.0
EX41;EGI 37;2022-06-07;CN404;2029.0;50246.0;0.0;;Excavator;20.0;8932.0
EX41;EGI 37;2022-06-08;CN404;2048.0;50287.0;0.0;;Excavator;17.0;8272.0
EX41;EGI 37;2022-06-09;CN404;1739.0;50325.0;0.0;;Excavator;17.0;8228.0
EX41;EGI 37;2022-06-10;CN404;1938.0;50360.0;0.0;;Excavator;10.0;4557.0
EX41;EGI 37;2022-06-11;CN404;1965.0;50397.0;0.0;;Excavator;21.0;7744.0
EX41;EGI 37;2022-06-12;CN404;1528.0;50432.0;0.0;;Excavator;10.0;4589.0
EX41;EGI 37;2022-06-13;CN404;1864.0;50468.0;0.0;;Excavator;12.0;4423.0
EX41;EGI 37;2022-06-14;CN404;2077.0;50508.0;0.0;;Excavator;11.0;4620.0
EX41;EGI 37;2022-06-15;CN404;2163.0;50551.0;0.0;;Excavator;22.0;9196.0
EX41;EGI 37;2022-06-16;CN404;1857.0;50592.0;0.0;;Excavator;3.0;440.0
EX41;EGI 37;2022-06-17;CN404;1534.0;50629.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-06-18;CN404;2131.0;50661.0;0.0;;Excavator;9.0;2600.0
EX41;EGI 37;2022-06-19;CN404;1957.0;50703.0;0.0;;Excavator;14.0;4075.0
EX41;EGI 37;2022-06-20;CN404;1021.0;50731.0;0.0;;Excavator;16.5;6422.0
EX41;EGI 37;2022-06-21;CN404;1551.0;50762.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-06-22;CN404;2146.0;50798.0;0.0;;Excavator;12.0;5670.0
EX41;EGI 37;2022-06-23;CN404;2037.0;50839.0;0.0;;Excavator;21.0;10125.0
EX41;EGI 37;2022-06-24;CN404;1674.0;50877.0;0.0;;Excavator;16.0;6549.0
EX41;EGI 37;2022-06-25;CN405;1067.0;25454.0;0.0;;Excavator;21.0;11045.0
EX41;EGI 37;2022-06-26;CN404;1251.0;25466.0;0.0;;Excavator;18.0;8086.0
EX41;EGI 37;2022-06-27;CN403;837.0;25474.0;0.0;;Excavator;21.0;10125.0
EX41;EGI 37;2022-06-27;CN404;850.0;50960.0;0.0;;Excavator;21.0;10125.0
EX41;EGI 37;2022-06-28;CN404;2202.0;50997.0;0.0;;Excavator;12.0;3585.0
EX41;EGI 37;2022-06-29;CN404;2144.0;51038.0;0.0;;Excavator;12.0;5081.0
EX41;EGI 37;2022-06-30;CN404;1604.0;51078.0;0.0;;Excavator;22.0;12870.0
EX41;EGI 37;2022-07-01;CN404;2182.0;51118.0;0.0;;Excavator;10.0;5014.0
EX41;EGI 37;2022-07-02;CN404;2157.0;51159.0;0.0;;Excavator;22.0;10185.0
EX41;EGI 37;2022-07-03;CN404;2158.0;51203.0;0.0;;;;
EX41;EGI 37;2022-07-04;CN404;1433.0;51240.0;0.0;;;;
EX41;EGI 37;2022-07-05;CN404;1910.0;51275.0;0.0;;Excavator;22.0;10409.0
EX41;EGI 37;2022-07-06;CN403;749.0;25658.0;0.0;;Excavator;20.0;8640.0
EX41;EGI 37;2022-07-06;CN404;863.0;25651.0;0.0;;Excavator;20.0;8640.0
EX41;EGI 37;2022-07-07;CN403;1138.0;25670.0;0.0;;Excavator;22.0;7725.6
EX41;EGI 37;2022-07-07;CN404;1157.0;25681.0;0.0;;Excavator;22.0;7725.6
EX41;EGI 37;2022-07-08;CN404;2199.0;51394.0;0.0;;Excavator;13.0;3820.0
EX41;EGI 37;2022-07-09;CN404;1489.0;51431.0;0.0;;Excavator;10.0;5220.0
EX41;EGI 37;2022-07-11;CN404;1605.0;51460.0;0.0;;Excavator;9.0;4725.0
EX41;EGI 37;2022-07-12;CN404;2149.0;51501.0;0.0;;Excavator;11.0;5850.0
EX41;EGI 37;2022-07-13;CN404;2041.0;51541.0;0.0;;Excavator;19.0;4590.0
EX41;EGI 37;2022-07-14;CN404;2228.0;51585.0;0.0;;Excavator;22.0;11160.0
EX41;EGI 37;2022-07-15;CN404;2075.0;51629.0;0.0;;Excavator;13.0;3960.0
EX41;EGI 37;2022-07-16;CN404;1146.0;25830.0;0.0;;Excavator;0.0;1444.0
EX41;EGI 37;2022-07-17;CN404;2441.0;51696.0;0.0;;Excavator;21.0;11765.5
EX41;EGI 37;2022-07-18;CN404;1169.0;51736.0;0.0;;Excavator;16.0;6442.0
EX41;EGI 37;2022-07-19;CN404;2447.0;51766.0;0.0;;Excavator;5.0;2728.0
EX41;EGI 37;2022-07-20;CN404;2375.0;51811.0;0.0;;Excavator;10.0;5092.5
EX41;EGI 37;2022-07-21;CN404;2282.0;51854.0;0.0;;Excavator;13.0;5860.5
EX41;EGI 37;2022-07-22;CN404;2643.0;51896.0;0.0;;Excavator;14.0;6096.0
EX41;EGI 37;2022-07-23;CN404;2586.0;51941.0;0.0;;Excavator;19.0;9442.5
EX41;EGI 37;2022-07-24;CN404;2497.0;51985.0;0.0;;;;
EX41;EGI 37;2022-07-25;CN404;2448.0;52029.0;0.0;;Excavator;21.0;9874.5
EX41;EGI 37;2022-07-26;CN404;1945.0;52067.0;0.0;;Excavator;14.0;6133.5
EX41;EGI 37;2022-07-27;CN404;2556.0;52107.0;112.63636363636364;;Excavator;13.0;5046.0
EX41;EGI 37;2022-07-28;CN404;2492.0;52151.0;233.8090909090909;;Excavator;17.0;7569.0
EX41;EGI 37;2022-07-29;CN404;2106.0;52190.0;0.0;;Excavator;15.0;6873.0
EX41;EGI 37;2022-07-30;CN404;1411.0;52218.0;0.0;;Excavator;21.0;9614.0
EX41;EGI 37;2022-07-31;CN404;1565.0;52239.0;0.0;;Excavator;18.0;9104.5
EX41;EGI 37;2022-08-01;CN404;2315.0;52282.0;0.0;;Excavator;20.5;9321.0
EX41;EGI 37;2022-08-02;CN404;2106.0;52321.0;0.0;;Excavator;16.0;7724.0
EX41;EGI 37;2022-08-03;CN404;1958.0;52359.0;88.6;;Excavator;22.0;10484.0
EX41;EGI 37;2022-08-05;CN404;2333.0;52405.0;219.35555555555555;;Excavator;16.0;7153.0
EX41;EGI 37;2022-08-06;CN404;2326.0;52444.0;232.7090909090909;;Excavator;7.0;2252.0
EX41;EGI 37;2022-08-07;CN404;2434.0;52487.0;222.45454545454544;;Excavator;19.0;10062.0
EX41;EGI 37;2022-08-08;CN404;2483.0;52531.0;223.45454545454544;;Excavator;7.0;2236.0
EX41;EGI 37;2022-08-09;CN404;2344.0;52575.0;0.0;;Excavator;18.0;8955.0
EX41;EGI 37;2022-08-10;CN404;1435.0;52610.0;0.0;;Excavator;21.0;10053.0
EX41;EGI 37;2022-08-11;CN404;2357.0;52647.0;0.0;;Excavator;17.0;7482.0
EX41;EGI 37;2022-08-12;CN404;2305.0;52690.0;0.0;;Excavator;21.0;9589.0
EX41;EGI 37;2022-08-13;CN404;2013.0;52729.0;0.0;;Excavator;15.0;6364.0
EX41;EGI 37;2022-08-14;CN404;2318.0;52769.0;0.0;;Excavator;15.0;6751.0
EX41;EGI 37;2022-08-15;CN404;2029.0;52810.0;0.0;;Excavator;21.0;10965.0
EX41;EGI 37;2022-08-16;CN404;1137.0;26420.0;0.0;;Excavator;16.0;7740.0
EX41;EGI 37;2022-08-18;CN403;1381.0;52870.0;0.0;;Excavator;22.0;10440.0
EX41;EGI 37;2022-08-19;CN403;2318.0;52899.0;0.0;;Excavator;13.0;5310.0
EX41;EGI 37;2022-08-20;CN403;2332.0;52942.0;0.0;;Excavator;18.0;7340.0
EX41;EGI 37;2022-08-21;CN403;2333.0;52982.0;0.0;;Excavator;15.0;6562.0
EX41;EGI 37;2022-08-22;CN403;2366.0;53024.0;0.0;;Excavator;9.5;3509.0
EX41;EGI 37;2022-08-23;CN403;1217.0;26527.0;0.0;;Excavator;16.0;7785.0
EX41;EGI 37;2022-08-23;CN404;620.0;26533.0;0.0;;Excavator;16.0;7785.0
EX41;EGI 37;2022-08-24;CN404;1475.0;53090.0;0.0;;Excavator;17.0;5971.0
EX41;EGI 37;2022-08-25;CN403;825.0;26559.0;0.0;;Excavator;22.0;12232.0
EX41;EGI 37;2022-08-25;CN404;354.0;26555.0;0.0;;Excavator;22.0;12232.0
EX41;EGI 37;2022-08-26;CN403;2240.0;53151.0;0.0;;Excavator;19.0;9316.0
EX41;EGI 37;2022-08-27;CN403;2270.0;53190.0;0.0;;Excavator;21.0;10232.0
EX41;EGI 37;2022-08-28;CN403;2363.0;53232.0;0.0;;Excavator;15.0;8541.0
EX41;EGI 37;2022-08-29;CN403;1829.0;53272.0;0.0;;Excavator;22.0;11295.0
EX41;EGI 37;2022-08-30;CN403;1195.0;26649.0;0.0;;Excavator;22.0;11610.0
EX41;EGI 37;2022-08-31;CN403;1306.0;26672.0;0.0;;Excavator;22.0;11475.0
EX41;EGI 37;2022-08-31;CN404;1147.0;26661.0;0.0;;Excavator;22.0;11475.0
EX41;EGI 37;2022-09-01;CN403;2290.0;53376.0;0.0;;Excavator;20.0;9005.0
EX41;EGI 37;2022-09-02;CN403;2320.0;53417.0;0.0;;Excavator;6.0;0.0
EX41;EGI 37;2022-09-03;CN403;2027.0;53457.0;0.0;;Excavator;22.0;9574.0
EX41;EGI 37;2022-09-04;CN403;1352.0;26743.0;0.0;;Excavator;21.0;9403.0
EX41;EGI 37;2022-09-05;CN403;1447.0;26757.0;0.0;;Excavator;19.0;7335.0
EX41;EGI 37;2022-09-06;CN403;2331.0;53546.0;0.0;;Excavator;21.0;8228.0
EX41;EGI 37;2022-09-07;CN403;2198.0;53588.0;0.0;;Excavator;19.0;8118.0
EX41;EGI 37;2022-09-08;CN403;1140.0;26809.0;0.0;;Excavator;20.0;7832.0
EX41;EGI 37;2022-09-09;CN403;744.0;26816.0;0.0;;Excavator;13.0;7650.0
EX41;EGI 37;2022-09-21;CN404;1807.0;54230.0;0.0;;;;
EX41;EGI 37;2022-09-22;CN404;1698.0;54272.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-09-23;CN404;954.0;27156.0;105.88888888888889;;Excavator;0.0;0.0
EX41;EGI 37;2022-09-24;CN404;2050.0;54340.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-09-25;CN404;2341.0;54383.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-09-26;CN404;2314.0;54426.0;0.0;;Excavator;0.0;0.0
EX41;EGI 37;2022-09-27;CN404;2144.0;54463.0;0.0;;;;
EX41;EGI 37;2022-09-28;CN404;2317.0;54502.0;0.0;;;;
EX41;EGI 37;2022-09-29;CN404;2163.0;54553.0;0.0;;;;
EX41;EGI 37;2022-10-01;CN404;2344.0;54475.0;209.42857142857144;;;;
EX41;EGI 37;2022-10-02;CN403;724.0;27250.0;64.2;;Excavator;13.0;4372.0
EX41;EGI 37;2022-10-02;CN404;1499.0;27260.0;107.1818181818182;;Excavator;13.0;4372.0
EX41;EGI 37;2022-10-03;CN404;1346.0;54544.0;195.22727272727272;;Excavator;0.0;0.0
EX41;EGI 37;2022-10-04;CN404;1339.0;54569.0;225.1818181818182;;Excavator;21.5;9546.0
EX41;EGI 37;2022-10-05;CN404;976.0;27307.0;112.0;;Excavator;18.0;7163.8
EX41;EGI 37;2022-10-05;CN405;1267.0;27296.0;88.72727272727273;;Excavator;18.0;7163.8
EX41;EGI 37;2022-10-06;CN404;2248.0;54646.0;214.22222222222223;;Excavator;22.0;9976.0
