CODE_UNIT,DATE,AMOUNT,HM_CALC,CONSUMPTION,HM_HRS,PRODUCTION_OB,CONSUMPTION_CALC,CONSUMPTION_HRS
EX42,2022-09-24,964.0,9.0,107.1111111111111,,3999.0,107.11111111111111,
EX42,2022-09-25,2369.0,21.0,106.57272727272725,,7912.0,112.80952380952381,
EX42,2022-09-26,2449.0,19.0,136.5,,9761.0,128.89473684210526,
EX42,2022-09-27,2581.0,26.0,88.38125,,11868.0,99.26923076923077,
EX42,2022-09-28,2261.0,19.0,137.12777777777774,,10965.0,119.0,
EX42,2022-09-29,2570.0,17.0,171.77272727272725,,10922.0,151.1764705882353,
EX42,2022-09-30,1356.0,18.0,68.0,,11266.0,75.33333333333333,
EX42,2022-10-01,1255.0,5.0,275.6,,11739.0,251.0,
EX42,2022-10-02,2273.0,16.0,140.13333333333335,,9159.0,142.0625,
EX42,2022-10-03,1867.0,16.0,138.57272727272726,,8901.0,116.6875,
EX42,2022-10-04,1695.0,14.0,184.6,,8256.0,121.07142857142857,
EX42,2022-10-05,2454.0,21.0,119.93636363636364,,11137.0,116.85714285714286,
EX42,2022-10-06,2647.0,21.0,129.95454545454544,,12298.0,126.04761904761905,
EX42,2022-10-07,2532.0,21.0,111.1111111111111,,10922.0,120.57142857142857,
EX42,2022-10-08,2471.0,19.0,130.26666666666665,,11094.0,130.05263157894737,
EX42,2022-10-09,2203.0,17.0,145.43055555555554,,9589.0,129.58823529411765,
EX42,2022-10-10,2440.0,20.0,132.3125,,11438.0,122.0,
EX42,2022-10-11,2606.0,21.0,0.0023223115818604215,,10363.0,124.0952380952381,
EX42,2022-10-12,2596.0,22.0,80.36363636363635,,10406.0,118.0,
EX42,2022-10-13,1480.0,12.0,81.0,,6149.0,123.33333333333333,
EX42,2022-10-14,1171.0,9.0,202.66666666666669,,4902.0,130.11111111111111,
EX42,2022-10-15,2405.0,19.0,71.21052631578948,,1548.0,126.57894736842105,
EX42,2022-10-16,2645.0,21.0,124.50454545454545,,0.0,125.95238095238095,
EX42,2022-10-17,2047.0,17.0,116.75757575757574,,0.0,120.41176470588235,
EX42,2022-10-18,2100.0,17.0,108.81944444444444,,258.0,123.52941176470588,
EX42,2022-10-19,1847.0,16.0,154.8888888888889,,4472.0,115.4375,
EX42,2022-10-20,2584.0,21.0,99.37727272727275,,8170.0,123.04761904761905,
EX42,2022-10-21,1891.0,17.0,129.80555555555554,,9761.0,111.23529411764706,
EX42,2022-10-22,2039.0,19.0,49.7,,9159.0,107.3157894736842,
EX42,2022-10-23,191.0,18.0,8.775,,9245.0,10.61111111111111,
EX42,2022-10-24,38.0,3.0,12.66666666666667,,6192.0,12.666666666666666,
EX42,2022-10-25,0.0,0.0,,,6493.0,,
EX42,2022-10-26,0.0,0.0,,,4687.0,,
EX42,2022-10-27,0.0,0.0,,,7138.0,,
EX42,2022-10-28,1354.0,0.0,,,11653.0,inf,
EX42,2022-10-29,2603.0,21.0,123.1590909090909,,11008.0,123.95238095238095,
EX42,2022-10-30,2607.0,21.0,125.9181818181818,,11094.0,124.14285714285714,
EX42,2022-10-31,2163.0,17.0,139.77857142857144,,10449.0,127.23529411764706,
EX42,2022-11-01,2532.0,20.0,125.19999999999999,,11567.0,126.6,
EX42,2022-11-02,2689.0,22.0,108.22727272727272,,11782.0,122.22727272727273,
EX42,2022-11-03,2183.0,17.0,105.52083333333334,,10621.0,128.41176470588235,
EX42,2022-11-04,1577.0,14.0,208.60606060606062,,4257.0,112.64285714285714,
EX42,2022-11-05,2178.0,16.0,152.1269841269841,,9073.0,136.125,
EX42,2022-11-06,1668.0,21.0,56.24545454545455,,6794.0,79.42857142857143,
EX42,2022-11-07,2038.0,11.0,718.7,,8600.0,185.27272727272728,
EX42,2022-11-08,2637.0,20.0,117.30303030303028,,11782.0,131.85,
EX42,2022-11-09,2360.0,18.0,157.7,,11438.0,131.11111111111111,
EX42,2022-11-10,1744.0,14.0,152.625,,7009.0,124.57142857142857,
EX42,2022-11-11,1085.0,8.0,135.625,,9288.0,135.625,
EX42,2022-11-12,1907.0,16.0,139.11111111111111,,7783.0,119.1875,
EX42,2022-11-13,2862.0,22.0,108.77272727272727,,10406.0,130.0909090909091,
EX42,2022-11-14,2290.0,18.0,145.6875,,8815.0,127.22222222222223,
EX42,2022-11-15,1736.0,14.0,139.05,,7654.0,124.0,
EX42,2022-11-16,2265.0,18.0,155.66883116883116,,10793.0,125.83333333333333,
EX42,2022-11-17,1330.0,19.0,113.4722222222222,,9030.0,70.0,
EX42,2022-11-18,1581.0,4.0,165.25,,2795.0,395.25,
EX42,2022-11-19,1803.0,16.0,175.2909090909091,,8643.0,112.6875,
EX42,2022-11-20,1868.0,13.0,205.36111111111111,,7396.0,143.69230769230768,
EX42,2022-11-21,2719.0,22.0,114.3181818181818,,10277.0,123.5909090909091,
EX42,2022-11-22,2588.0,19.0,147.92777777777775,,7267.0,136.21052631578948,
EX42,2022-11-23,2579.0,19.0,106.52222222222221,,9245.0,135.73684210526315,
EX42,2022-11-24,2195.0,17.0,155.39285714285717,,9718.0,129.11764705882354,
EX42,2022-11-25,2550.0,20.0,80.2,,8428.0,127.5,
EX42,2022-11-26,1233.0,12.0,309.75,,8729.0,102.75,
EX42,2022-11-27,2669.0,20.0,100.520202020202,,9804.0,133.45,
EX42,2022-11-28,2053.0,16.0,191.7,,11911.0,128.3125,
EX42,2022-11-29,2009.0,16.0,144.11818181818182,,7697.0,125.5625,
EX42,2022-11-30,1850.0,14.0,74.41111111111111,,8299.0,132.14285714285714,
EX42,2022-12-01,1176.0,11.0,200.5357142857143,,7224.0,106.9090909090909,
EX42,2022-12-02,1306.0,28.0,112.29946524064172,,11352.0,46.642857142857146,
EX42,2022-12-03,0.0,0.0,,,10965.0,,
EX42,2022-12-04,0.0,0.0,,,10234.0,,
EX42,2022-12-05,0.0,0.0,,,11825.0,,
EX42,2022-12-06,2089.0,5.0,295.0,,8772.0,417.8,
EX42,2022-12-07,2593.0,22.0,114.58333333333334,,10922.0,117.86363636363636,
EX42,2022-12-08,2400.0,19.0,133.08522727272728,,9460.0,126.3157894736842,
EX42,2022-12-09,2556.0,21.0,122.89903846153845,,9245.0,121.71428571428571,
EX42,2022-12-10,1881.0,15.0,184.88636363636363,,10191.0,125.4,
EX42,2022-12-11,2600.0,22.0,124.11666666666665,,11008.0,118.18181818181819,
EX42,2022-12-12,2588.0,18.0,134.075,,12513.0,143.77777777777777,
EX42,2022-12-13,2262.0,18.0,119.425,,10019.0,125.66666666666667,
EX42,2022-12-14,2201.0,18.0,139.5,,8084.0,122.27777777777777,
EX42,2022-12-15,2728.0,21.0,90.7590909090909,,11911.0,129.9047619047619,
EX42,2022-12-16,1021.0,189.0,50.13369565217391,,7138.0,5.402116402116402,
EX42,2022-12-17,1594.0,10.0,327.25,,7439.0,159.4,
EX42,2022-12-18,2630.0,30.0,86.15,,12384.0,87.66666666666667,
EX42,2022-12-19,2122.0,31.0,98.74545454545455,,10363.0,68.45161290322581,
EX42,2022-12-20,2286.0,20.0,122.19696969696972,,10965.0,114.3,
EX42,2022-12-21,1689.0,15.0,218.375,,12857.0,112.6,
EX42,2022-12-22,1573.0,-190.0,95.17357512953367,,12341.0,-8.278947368421052,
EX42,2022-12-23,1684.0,14.0,79.14285714285714,,11008.0,120.28571428571429,
EX42,2022-12-24,2493.0,21.0,113.4,,10621.0,118.71428571428571,
EX42,2022-12-25,1078.0,21.0,84.57272727272726,,7095.0,51.333333333333336,
EX42,2022-12-26,1739.0,8.0,68.875,,10750.0,217.375,
EX42,2022-12-27,656.0,7.0,598.75,,6923.0,93.71428571428571,
EX42,2022-12-28,2159.0,22.0,101.3181818181818,,12255.0,98.13636363636364,
EX42,2022-12-29,1770.0,17.0,163.9666666666667,,8170.0,104.11764705882354,
EX42,2022-12-30,2770.0,19.0,144.91477272727275,,11610.0,145.78947368421052,
EX42,2022-12-31,1336.0,10.0,,,8643.0,133.6,
EX43,2022-01-01,0.0,0.0,,,,,
EX43,2022-01-02,1353.0,9.0,77.44444444444444,21.0,10800.0,150.33333333333334,64.42857142857143
EX43,2022-01-03,1501.0,16.0,90.15079365079367,21.0,9675.0,93.8125,71.47619047619048
EX43,2022-01-04,1424.0,16.0,103.19841269841271,15.0,7740.0,89.0,94.93333333333334
EX43,2022-01-05,1188.0,12.0,134.875,22.0,12015.0,99.0,54.0
EX43,2022-01-06,877.0,22.0,81.36363636363636,22.0,11430.0,39.86363636363637,39.86363636363637
EX43,2022-01-07,1630.0,4.0,102.5,20.0,10800.0,407.5,81.5
EX43,2022-01-08,1502.0,18.0,133.43076923076924,22.0,11340.0,83.44444444444444,68.27272727272727
EX43,2022-01-09,1248.0,17.0,80.63095238095235,13.0,3735.0,73.41176470588235,96.0
EX43,2022-01-10,421.0,14.0,144.9,3.0,540.0,30.071428571428573,140.33333333333334
EX43,2022-01-11,1439.0,7.0,140.0,0.0,0.0,205.57142857142858,inf
EX43,2022-01-12,1831.0,19.0,98.10555555555555,0.0,0.0,96.36842105263158,inf
EX43,2022-01-13,1000.0,11.0,90.9090909090909,8.0,3420.0,90.9090909090909,125.0
EX43,2022-01-14,928.0,19.0,90.35555555555555,14.0,7120.0,48.8421052631579,66.28571428571429
EX43,2022-01-15,1909.0,11.0,137.9090909090909,22.0,11655.0,173.54545454545453,86.77272727272727
EX43,2022-01-16,1517.0,13.0,116.6923076923077,21.0,11440.0,116.6923076923077,72.23809523809524
EX43,2022-01-17,1018.0,25.0,83.92857142857143,21.0,11010.0,40.72,48.476190476190474
EX43,2022-01-18,2379.0,13.0,84.23076923076923,21.0,9640.0,183.0,113.28571428571429
EX43,2022-01-19,1664.0,18.0,108.74025974025976,20.0,9224.0,92.44444444444444,83.2
EX43,2022-01-20,1576.0,16.0,95.75,18.0,8247.0,98.5,87.55555555555556
EX43,2022-01-21,1521.0,18.0,82.55555555555556,14.0,6138.0,84.5,108.64285714285714
EX43,2022-01-22,1823.0,19.0,201.9949494949495,14.0,6661.0,95.94736842105263,130.21428571428572
EX43,2022-01-23,1902.0,21.0,90.55,14.0,6952.0,90.57142857142857,135.85714285714286
EX43,2022-01-24,2015.0,21.0,66.73636363636363,22.0,11468.0,95.95238095238095,91.5909090909091
EX43,2022-01-25,1354.0,15.0,165.7159090909091,21.0,9988.0,90.26666666666667,64.47619047619048
EX43,2022-01-26,1922.0,21.0,78.46818181818182,10.0,1852.0,91.52380952380952,192.2
EX43,2022-01-27,1334.0,15.0,108.04464285714285,15.0,7088.0,88.93333333333334,88.93333333333334
EX43,2022-01-28,1354.0,16.0,70.01818181818182,17.0,9280.0,84.625,79.6470588235294
EX43,2022-01-29,1524.0,15.0,149.6,14.0,7219.0,101.6,108.85714285714286
EX43,2022-01-30,1958.0,20.0,99.4,12.0,5940.0,97.9,163.16666666666666
EX43,2022-01-31,1408.0,16.0,135.125,19.0,9851.0,88.0,74.10526315789474
EX43,2022-02-01,1914.0,21.0,103.60454545454544,22.0,10981.0,91.14285714285714,87.0
EX43,2022-02-02,2216.0,22.0,86.13636363636364,21.0,10276.0,100.72727272727273,105.52380952380952
EX43,2022-02-03,1872.0,19.0,100.0888888888889,13.0,5810.0,98.52631578947368,144.0
EX43,2022-02-04,1817.0,22.0,85.14166666666667,13.0,7002.0,82.5909090909091,139.76923076923077
EX43,2022-02-05,952.0,17.0,68.25757575757575,17.0,6636.0,56.0,56.0
EX43,2022-02-06,530.0,13.0,90.0,11.0,5121.0,40.76923076923077,48.18181818181818
EX43,2022-02-07,1170.0,0.0,,21.0,10386.0,inf,55.714285714285715
EX43,2022-02-08,1028.0,23.0,83.28787878787878,17.0,7970.0,44.69565217391305,60.470588235294116
EX43,2022-02-09,956.0,12.0,94.91666666666667,20.0,9020.0,79.66666666666667,47.8
EX43,2022-02-10,2064.0,10.0,90.0,21.0,10472.0,206.4,98.28571428571429
EX43,2022-02-11,1499.0,18.0,32.15584415584416,21.0,11484.0,83.27777777777777,71.38095238095238
EX43,2022-02-12,1004.0,10.0,520.6666666666666,16.0,8096.0,100.4,62.75
EX43,2022-02-13,1779.0,18.0,100.11111111111111,14.0,7920.0,98.83333333333333,127.07142857142857
EX43,2022-02-14,1613.0,17.0,109.77272727272728,20.0,10472.0,94.88235294117646,80.65
EX43,2022-02-15,972.0,19.0,59.148809523809526,10.0,4576.0,51.1578947368421,97.2
EX43,2022-02-16,1467.0,9.0,109.5555555555556,0.0,0.0,163.0,inf
EX43,2022-02-17,986.0,18.0,72.81818181818181,0.0,0.0,54.77777777777778,inf
EX43,2022-02-18,1381.0,8.0,132.0,11.0,4488.0,172.625,125.54545454545455
EX43,2022-02-19,2113.0,22.0,75.95454545454545,19.0,8133.0,96.04545454545455,111.21052631578948
EX43,2022-02-20,1647.0,16.0,147.02727272727273,22.0,11000.0,102.9375,74.86363636363636
EX43,2022-02-21,1987.0,22.0,70.27272727272728,22.0,9988.0,90.31818181818181,90.31818181818181
EX43,2022-02-22,568.0,7.0,477.4166666666667,9.0,4297.0,81.14285714285714,63.111111111111114
EX43,2022-02-23,1936.0,21.0,95.61111111111111,21.0,10249.0,92.19047619047619,92.19047619047619
EX43,2022-02-24,1591.0,15.0,110.25000000000003,12.0,5005.0,106.06666666666666,132.58333333333334
EX43,2022-02-25,1851.0,23.0,74.42692307692309,10.0,4189.0,80.47826086956522,185.1
EX43,2022-02-26,1467.0,17.0,94.65,18.0,7566.0,86.29411764705883,81.5
EX43,2022-02-27,1868.0,21.0,91.8409090909091,11.0,3537.0,88.95238095238095,169.8181818181818
EX43,2022-02-28,1870.0,21.0,72.4090909090909,22.0,9841.0,89.04761904761905,85.0
EX43,2022-03-01,610.0,17.0,104.1857142857143,20.0,9087.0,35.88235294117647,30.5
EX43,2022-03-02,2358.0,15.0,67.33333333333333,21.0,10089.0,157.2,112.28571428571429
EX43,2022-03-03,1010.0,23.0,92.34848484848484,18.0,7649.0,43.91304347826087,56.111111111111114
EX43,2022-03-04,1922.0,8.0,64.875,19.0,7593.0,240.25,101.15789473684211
EX43,2022-03-05,519.0,15.0,73.39285714285714,12.0,5185.0,34.6,43.25
EX43,2022-03-06,1564.0,10.0,73.9,17.0,8360.0,156.4,92.0
EX43,2022-03-07,739.0,14.0,78.4,22.0,9768.0,52.785714285714285,33.59090909090909
EX43,2022-03-08,1131.0,7.0,139.2857142857143,18.0,7700.0,161.57142857142858,62.833333333333336
EX43,2022-03-09,1859.0,20.0,98.7929292929293,22.0,10956.0,92.95,84.5
EX43,2022-03-10,1461.0,15.0,133.47727272727272,18.0,8975.0,97.4,81.16666666666667
EX43,2022-03-11,1874.0,21.0,87.82727272727273,22.0,9637.0,89.23809523809524,85.18181818181819
EX43,2022-03-12,1272.0,15.0,138.3181818181818,21.0,10847.0,84.8,60.57142857142857
EX43,2022-03-13,1295.0,14.0,139.4,15.0,5720.0,92.5,86.33333333333333
EX43,2022-03-14,1679.0,18.0,93.7125,19.0,9064.0,93.27777777777777,88.36842105263158
EX43,2022-03-15,1507.0,17.0,61.02857142857143,21.0,10092.0,88.6470588235294,71.76190476190476
EX43,2022-03-16,1080.0,14.0,113.27083333333334,22.0,10956.0,77.14285714285714,49.09090909090909
EX43,2022-03-17,1987.0,21.0,95.4090909090909,18.0,8492.0,94.61904761904762,110.38888888888889
EX43,2022-03-18,1498.0,17.0,96.6642857142857,20.0,9592.0,88.11764705882354,74.9
EX43,2022-03-19,1004.0,24.0,109.28571428571428,21.0,10648.0,41.833333333333336,47.80952380952381
EX43,2022-03-20,1812.0,5.0,138.8,11.0,4972.0,362.4,164.72727272727272
EX43,2022-03-21,694.0,16.0,106.375,21.0,10692.0,43.375,33.04761904761905
EX43,2022-03-22,1719.0,10.0,106.3,19.0,5500.0,171.9,90.47368421052632
EX43,2022-03-23,2052.0,22.0,90.2,14.0,6706.0,93.27272727272727,146.57142857142858
EX43,2022-03-24,2012.0,21.0,100.06944444444446,21.0,10560.0,95.80952380952381,95.80952380952381
EX43,2022-03-25,1997.0,21.0,90.57272727272726,20.0,10340.0,95.0952380952381,99.85
EX43,2022-03-26,1946.0,20.0,93.8,22.0,10824.0,97.3,88.45454545454545
EX43,2022-03-27,1420.0,15.0,116.91666666666669,21.0,9936.0,94.66666666666667,67.61904761904762
EX43,2022-03-28,1993.0,21.0,84.25454545454545,17.0,7525.0,94.9047619047619,117.23529411764706
EX43,2022-03-29,1675.0,18.0,104.33333333333331,21.0,10927.0,93.05555555555556,79.76190476190476
EX43,2022-03-30,1865.0,20.0,97.8,17.0,7427.0,93.25,109.70588235294117
EX43,2022-03-31,1838.0,19.0,100.41477272727272,18.0,8991.0,96.73684210526316,102.11111111111111
EX43,2022-04-01,1546.0,17.0,93.27857142857144,16.0,8052.0,90.94117647058823,96.625
EX43,2022-04-02,1809.0,20.0,88.80000000000001,19.0,8184.0,90.45,95.21052631578948
EX43,2022-04-03,1882.0,20.0,76.8,22.0,9930.0,94.1,85.54545454545455
EX43,2022-04-04,1116.0,14.0,89.85714285714286,21.0,10340.0,79.71428571428571,53.142857142857146
EX43,2022-04-05,1599.0,19.0,95.48888888888888,20.0,10112.0,84.15789473684211,79.95
EX43,2022-04-06,1808.0,20.0,87.86363636363637,15.0,6690.0,90.4,120.53333333333333
EX43,2022-04-07,1729.0,18.0,102.175,15.0,7436.0,96.05555555555556,115.26666666666667
EX43,2022-04-08,1690.0,21.0,66.77777777777779,14.0,6996.0,80.47619047619048,120.71428571428571
EX43,2022-04-09,1214.0,15.0,103.30357142857144,18.0,6987.0,80.93333333333334,67.44444444444444
EX43,2022-04-10,1809.0,20.0,86.15,13.0,6178.0,90.45,139.15384615384616
EX43,2022-04-11,1791.0,20.0,91.5,21.0,9695.0,89.55,85.28571428571429
EX43,2022-04-12,1796.0,21.0,88.90277777777777,19.0,9365.0,85.52380952380952,94.52631578947368
EX43,2022-04-13,1807.0,21.0,85.86363636363637,7.0,2816.0,86.04761904761905,258.14285714285717
EX43,2022-04-14,1829.0,21.0,90.24999999999999,5.0,1364.0,87.0952380952381,365.8
EX43,2022-04-15,1788.0,20.0,92.7,7.0,2728.0,89.4,255.42857142857142
EX43,2022-04-16,1562.0,17.0,97.7857142857143,16.0,7084.0,91.88235294117646,97.625
EX43,2022-04-17,1860.0,22.0,84.36363636363636,13.0,6021.0,84.54545454545455,143.07692307692307
EX43,2022-04-18,1886.0,20.0,93.6,12.0,5655.0,94.3,157.16666666666666
EX43,2022-04-19,1282.0,15.0,132.25,17.0,7260.0,85.46666666666667,75.41176470588235
EX43,2022-04-20,1875.0,21.0,87.85,18.0,8052.0,89.28571428571429,104.16666666666667
EX43,2022-04-21,1503.0,16.0,61.96666666666667,12.0,4972.0,93.9375,125.25
EX43,2022-04-22,1016.0,12.0,129.8,17.0,7825.0,84.66666666666667,59.76470588235294
EX43,2022-04-23,1753.0,20.0,78.25252525252526,22.0,10357.0,87.65,79.68181818181819
EX43,2022-04-24,1608.0,17.0,111.4857142857143,,,94.58823529411765,
EX43,2022-04-25,1787.0,22.0,80.4957264957265,,,81.22727272727273,
EX43,2022-04-26,1944.0,22.0,58.55,,,88.36363636363636,
EX43,2022-04-27,1141.0,13.0,291.75,,,87.76923076923077,
EX43,2022-04-28,1901.0,21.0,87.87499999999999,,,90.52380952380952,
EX43,2022-04-29,1867.0,20.0,52.3,,,93.35,
EX43,2022-04-30,1320.0,19.0,104.68571428571428,,,69.47368421052632,
EX43,2022-05-01,904.0,18.0,112.79220779220782,,,50.22222222222222,
EX43,2022-05-02,0.0,0.0,,,,,
EX43,2022-05-03,1765.0,10.0,90.0,,,176.5,
EX43,2022-05-04,1404.0,16.0,101.61666666666665,,,87.75,
EX43,2022-05-05,1811.0,21.0,89.13636363636363,,,86.23809523809524,
EX43,2022-05-06,1384.0,16.0,113.51818181818182,,,86.5,
EX43,2022-05-07,1332.0,15.0,75.55,,,88.8,
EX43,2022-05-08,563.0,20.0,126.66666666666664,,,28.15,
EX43,2022-05-09,1431.0,4.0,208.5,,,357.75,
EX43,2022-05-10,1904.0,20.0,53.5,,,95.2,
EX43,2022-05-11,964.0,23.0,100.45075757575756,,,41.91304347826087,
EX43,2022-05-12,2141.0,10.0,184.38095238095235,,,214.1,
EX43,2022-05-13,1675.0,19.0,64.41477272727272,,,88.15789473684211,
EX43,2022-05-14,507.0,18.0,156.32307692307694,,,28.166666666666668,
EX43,2022-05-15,1924.0,8.0,59.5,,,240.5,
EX43,2022-05-16,795.0,9.0,131.525,,,88.33333333333333,
EX43,2022-05-17,1714.0,19.0,101.44444444444446,,,90.21052631578948,
EX43,2022-05-18,1996.0,25.0,82.61666666666667,,,79.84,
EX43,2022-05-19,1862.0,21.0,84.0090909090909,,,88.66666666666667,
EX43,2022-05-20,1135.0,13.0,147.81666666666666,,,87.3076923076923,
EX43,2022-05-21,1589.0,19.0,87.40555555555557,,,83.63157894736842,
EX43,2022-05-22,1487.0,17.0,97.35714285714285,,,87.47058823529412,
EX43,2022-05-23,1522.0,18.0,70.2,,,84.55555555555556,
EX43,2022-05-24,1220.0,13.0,125.25,,,93.84615384615384,
EX43,2022-05-25,1023.0,23.0,90.78030303030303,,,44.47826086956522,
EX43,2022-05-26,1990.0,10.0,89.4,,,199.0,
EX43,2022-05-27,1885.0,20.0,100.73737373737373,,,94.25,
EX43,2022-05-28,1783.0,19.0,95.01111111111109,,,93.84210526315789,
EX43,2022-05-29,2022.0,21.0,97.0,,,96.28571428571429,
EX43,2022-05-30,1947.0,21.0,91.58636363636364,,,92.71428571428571,
EX43,2022-05-31,2004.0,23.0,91.29166666666666,,,87.1304347826087,
EX43,2022-06-01,1808.0,17.0,87.7857142857143,,,106.3529411764706,
EX43,2022-06-02,1436.0,16.0,110.38888888888889,,,89.75,
EX43,2022-06-03,1751.0,20.0,87.39393939393938,,,87.55,
EX43,2022-06-04,1725.0,19.0,95.63068181818181,0.0,0.0,90.78947368421052,inf
EX43,2022-06-05,1960.0,21.0,94.56818181818181,18.0,7308.0,93.33333333333333,108.88888888888889
EX43,2022-06-06,1426.0,16.0,70.9,14.0,5104.0,89.125,101.85714285714286
EX43,2022-06-07,1276.0,15.0,125.95,18.0,8228.0,85.06666666666666,70.88888888888889
EX43,2022-06-08,1987.0,22.0,88.63636363636364,13.0,4911.0,90.31818181818181,152.84615384615384
EX43,2022-06-09,948.0,25.0,113.33333333333334,16.0,4960.0,37.92,59.25
EX43,2022-06-10,2184.0,10.0,65.5,10.0,2075.0,218.4,218.4
EX43,2022-06-11,1656.0,18.0,116.72727272727272,20.0,6652.0,92.0,82.8
EX43,2022-06-12,1759.0,19.0,92.75555555555556,9.0,2085.0,92.57894736842105,195.44444444444446
EX43,2022-06-13,1586.0,18.0,93.325,12.0,4620.0,88.11111111111111,132.16666666666666
EX43,2022-06-14,1992.0,21.0,92.96363636363637,14.0,5280.0,94.85714285714286,142.28571428571428
EX43,2022-06-15,2013.0,21.0,99.35454545454544,20.0,8932.0,95.85714285714286,100.65
EX43,2022-06-16,1721.0,19.0,93.02272727272728,10.0,3066.0,90.57894736842105,172.1
EX43,2022-06-17,1462.0,17.0,80.8787878787879,11.0,6116.0,86.0,132.9090909090909
EX43,2022-06-18,1278.0,14.0,120.54166666666664,20.0,9371.0,91.28571428571429,63.9
EX43,2022-06-19,1830.0,20.0,92.06060606060608,16.0,8624.0,91.5,114.375
EX43,2022-06-20,1702.0,17.0,107.8409090909091,15.0,7744.0,100.11764705882354,113.46666666666667
EX43,2022-06-21,1032.0,11.0,245.08333333333334,18.0,7744.0,93.81818181818181,57.333333333333336
EX43,2022-06-22,1952.0,24.0,80.16666666666666,19.0,8370.0,81.33333333333333,102.73684210526316
EX43,2022-06-23,1732.0,19.0,95.01666666666665,18.0,8505.0,91.15789473684211,96.22222222222223
EX43,2022-06-24,1635.0,18.0,94.1125,17.0,7785.0,90.83333333333333,96.17647058823529
EX43,2022-06-25,985.0,20.0,80.3030303030303,18.0,9237.0,49.25,54.72222222222222
EX43,2022-06-26,795.0,11.0,93.18181818181819,21.0,10513.0,72.27272727272727,37.857142857142854
EX43,2022-06-27,1520.0,6.0,110.0,18.0,8505.0,253.33333333333334,84.44444444444444
EX43,2022-06-28,1660.0,16.0,135.13333333333335,19.0,10398.0,103.75,87.36842105263158
EX43,2022-06-29,2007.0,23.0,79.64015151515152,23.0,11790.0,87.26086956521739,87.26086956521739
EX43,2022-06-30,1508.0,16.0,114.3,15.0,7560.0,94.25,100.53333333333333
EX43,2022-07-01,1974.0,21.0,80.8,10.0,5400.0,94.0,197.4
EX43,2022-07-02,716.0,19.0,72.51666666666667,22.0,10305.0,37.68421052631579,32.54545454545455
EX43,2022-07-03,1974.0,12.0,77.41666666666667,,,164.5,
EX43,2022-07-04,1813.0,19.0,96.26111111111112,,,95.42105263157895,
EX43,2022-07-05,1591.0,17.0,110.8712121212121,22.0,11184.0,93.58823529411765,72.31818181818181
EX43,2022-07-06,1246.0,12.0,182.61111111111111,21.0,10575.0,103.83333333333333,59.333333333333336
EX43,2022-07-07,2037.0,23.0,88.45833333333334,21.0,10845.0,88.56521739130434,97.0
EX43,2022-07-08,2008.0,21.0,96.71363636363637,21.0,10125.0,95.61904761904762,95.61904761904762
EX43,2022-07-09,1507.0,17.0,96.49166666666667,8.0,4095.0,88.6470588235294,188.375
EX43,2022-07-10,0.0,8.0,95.25,11.0,4230.0,0.0,0.0
EX43,2022-07-11,1843.0,12.0,86.25,11.0,5468.0,153.58333333333334,167.54545454545453
EX43,2022-07-12,2106.0,15.0,139.75,13.0,6435.0,140.4,162.0
EX43,2022-07-13,1891.0,26.0,72.39090909090909,10.0,3710.0,72.73076923076923,189.1
EX43,2022-07-14,1745.0,19.0,101.29444444444445,22.0,10620.0,91.84210526315789,79.31818181818181
EX43,2022-07-15,1972.0,22.0,92.36363636363637,9.0,4336.0,89.63636363636364,219.11111111111111
EX43,2022-07-16,1067.0,21.0,92.68636363636364,16.0,7903.0,50.80952380952381,66.6875
EX43,2022-07-17,1997.0,11.0,90.81818181818181,20.0,10215.0,181.54545454545453,99.85
EX43,2022-07-18,1619.0,18.0,96.625,18.0,9153.0,89.94444444444444,89.94444444444444
EX43,2022-07-19,2033.0,22.0,81.4,11.0,5400.0,92.4090909090909,184.8181818181818
EX43,2022-07-20,774.0,17.0,93.02777777777777,16.0,7612.5,45.529411764705884,48.375
EX43,2022-07-21,788.0,0.0,,13.0,6394.5,inf,60.61538461538461
EX43,2022-07-22,1972.0,21.0,94.29545454545455,13.0,6744.0,93.9047619047619,151.69230769230768
EX43,2022-07-23,2025.0,22.0,88.68181818181819,19.0,9265.5,92.04545454545455,106.57894736842105
EX43,2022-07-24,1986.0,21.0,100.125,,,94.57142857142857,
EX43,2022-07-25,1995.0,20.0,96.75,22.0,10048.5,99.75,90.68181818181819
EX43,2022-07-26,1644.0,18.0,97.8625,5.0,1827.0,91.33333333333333,328.8
EX43,2022-07-27,1921.0,20.0,97.2,22.0,9570.0,96.05,87.31818181818181
EX43,2022-07-28,1969.0,20.0,99.8787878787879,17.0,7558.5,98.45,115.82352941176471
EX43,2022-07-29,1833.0,20.0,60.611111111111114,19.0,8482.5,91.65,96.47368421052632
EX43,2022-07-30,885.0,9.0,91.16666666666669,19.0,8482.5,98.33333333333333,46.578947368421055
EX43,2022-07-31,1304.0,14.0,171.8,20.0,9526.5,93.14285714285714,65.2
EX43,2022-08-01,1954.0,22.0,80.325,17.0,8370.0,88.81818181818181,114.94117647058823
EX43,2022-08-02,1595.0,17.0,103.88194444444446,16.0,7520.0,93.82352941176471,99.6875
EX43,2022-08-03,1685.0,18.0,106.47402597402599,21.0,10652.0,93.61111111111111,80.23809523809524
EX43,2022-08-04,2041.0,22.0,95.45454545454545,15.0,7174.0,92.77272727272727,136.06666666666666
